매장명,시도명,구군명,시도코드,구군코드,주소,전화번호,위도,매장코드,관리코드,오픈일자,테마매장여부
경희대삼거리,서울,동대문구,01,0122,서울특별시 동대문구 회기동 60-40,1522-3232,37.591531,0,1226,20170523,Z9999@T05@T08@T16@T17@T20@T21@T30@@@T36@@T43@@T56@T57@T65@T69@T71@P20
신설동역,서울,동대문구,01,0122,서울특별시 동대문구 신설동 76-10,1522-3232,37.5767228,0,952,20150722,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T36@@@@T56@T57@T64@T65@T69@P80
회기역사거리,서울,동대문구,01,0122,"서울특별시 동대문구 회기동 346-18, 36",1522-3232,37.590784,0,784,20140528,Z9999@T05@T08@T16@T17@T20@T21@T30@@@@T36@T43@@T56@T57@T65@T69@T71@P20@P80@P90@T09
장한평역,서울,동대문구,01,0122,서울특별시 동대문구 장안동 433-7,1522-3232,37.562337,0,485,20120227,Z9999@T05@@T08@T16@T17@T20@@T30@T34@@T36@@@T43@T51@T55@@T56@T57@T63@T64@T65@T69@T71@P80@P90
경희대,서울,동대문구,01,0122,서울특별시 동대문구 회기동 16-41 지하1층~지상3층,1522-3232,37.5928812,0,345,20100930,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@T36@@@T43@@T56@T57@T64@T65@T69@T71@P20@P90
청량리역롯데캐슬스카이,서울,동대문구,01,0122,서울특별시 동대문구 전농동 620-47 청량리역 롯데캐슬 SKY-L65,1522-3232,37.579249267,0,2219,20231219,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@T51@T56@T57@T65@T69
경희의료원,서울,동대문구,01,0122,서울특별시 동대문구 회기동 1-5 경희의료원,1522-3232,37.5935445,0,2386,20250228,T05@T08@T16@T17@T20@T21@T30@T34@T36@T51@T56@T57@T64@@T65@T69@T74@P70
경동1960,서울,동대문구,01,0122,서울특별시 동대문구 제기동 1036경동시장 3~4층,1522-3232,37.5796141021494,0,2070,20221216,Z9999@T05@T08@@T12@T16@T17@T20@T30@T34@@T36@T47@T51@T56@T57@T69@P90
사이버한국외대,서울,동대문구,01,0122,서울특별시 동대문구 이문동 288-50,1522-3232,37.5960508006499,0,2340,20241029,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T36@T43@T51@T56@T57@@T65@T69@T71@P20
청량리역사,서울,동대문구,01,0122,서울특별시 동대문구 전농동 588-1 청량리역사 Connect Place 6층,1522-3232,37.580565324,0,1797,20210422,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@@T56@T57@T64@T65@T69@P60@P80@T09
답십리초교사거리,서울,동대문구,01,0122,서울특별시 동대문구 답십리동 266-1,1522-3232,37.5682540295405,0,2246,20240307,T05@T08@T16@T17@T20@T21@T30@T34@T36@T43@T51@T56@T57@T65@T69@T71@P90
장안사거리,서울,동대문구,01,0122,서울특별시 동대문구 장안동 295-6 1층 전제,1522-3232,37.5727209002351,0,2213,20231128,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@T43@T51@@T56@T57@T65@T69@T71
서울숲역,서울,성동구,01,0123,서울특별시 성동구 성수동1가 656-335 메가박스 스퀘어 1층,1522-3232,37.541868967552624,0,1576,20191128,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@@@T36@T43@@T56@T57@T64@T65@T69@T71@P80@P90@T09
금호역,서울,성동구,01,0123,서울특별시 성동구 금호동4가 1483,1522-3232,37.54795819607987,0,1594,20191224,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@T36@@@T43@@T56@T57@T65@T69@T71@P80@P90
뚝섬역,서울,성동구,01,0123,서울특별시 성동구 성수동1가 14-33 정명빌딩,1522-3232,37.546432,0,1288,20171107,Z9999@T05@T08@T16@T17@T20@T21@T30@T36@@@@T43@@T56@T57@T64@T65@T69@T71@P80@P90
황학사거리,서울,성동구,01,0123,서울특별시 성동구 하왕십리동 700 센트라스,1522-3232,37.567598,0,1208,20170421,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@T36@@@T43@T56@T57@T64@T65@T69@T71@T09
성수역,서울,성동구,01,0123,서울특별시 성동구 성수동2가 317-20 세림빌딩,1522-3232,37.543193,0,1246,20170725,Z9999@T05@T08@@T12@T16@T17@T20@T21@@T30@T34@@@@T43@T51@@T56@T57@T64@T65@T68@T69@T71@T75@P80@P90
상왕십리역,서울,성동구,01,0123,서울특별시 성동구 하왕십리동 1070-3 서울동인병원,1522-3232,37.565169,0,1165,20170117,Z9999@T05@T08@T16@T17@T20@T21@T30@@@@T36@T56@T57@T65@T69@P80
왕십리역,서울,성동구,01,0123,서울특별시 성동구 도선동 58-1,1522-3232,37.5627541,0,919,20150428,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T36@@@@T51@T56@T57@T65@T69@P60@P80@P90@T09
한양대,서울,성동구,01,0123,"서울특별시 성동구 행당동 31-11 경희빌딩 1,2층",1522-3232,37.55726984,0,160,20010420,T05@T08@T16@T17@T20@@T30@T34@@@T36@T43@@T57@T65@T69@T71@P20@P80@P90@T09
엔터식스,서울,성동구,01,0123,서울특별시 성동구 행당동 168-1 엔터식스몰 B1,1522-3232,37.561863,0,90,20080909,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@T36@@@T56@T57@T64@T65@T69@P40@P80@T09
신금호역,서울,성동구,01,0123,서울특별시 성동구 금호동1가 122 1~5층 전체,1522-3232,37.55495378704588,0,2062,20221213,T05@T08@T16@T17@T20@T21@T30@T34@@T36@T43@T51@@T56@T57@T65@T69@T71@P80@P90
왕십리역사3F,서울,성동구,01,0123,서울특별시 성동구 행당동 168-151 왕십리민자역사,1522-3232,37.560986,0,2577,20260527,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T51@T56@T57@T64@T69@T75@P40@P80@P90@T09
뚝섬역교차로,서울,성동구,01,0123,서울특별시 성동구 성수동1가 656-1731 누디트 서울숲,1522-3232,37.547754922352,0,2346,20241115,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T36@T43@T51@@T56@T57@T64@T65@T68@T69@T71@P80@P90
한양대복지관,서울,성동구,01,0123,서울특별시 성동구 사근동 110 한양대학교 복지관,1522-3232,37.556350643189596,0,2524,20260303,T05@T08@T16@T17@T20@T21@T30@T34@T51@T56@T57@T64@T69@P20@P80
왕십리역9번출구,서울,성동구,01,0123,서울특별시 성동구 행당동 267-23,1522-3232,37.5605427226347,0,2055,20221110,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@T36@T51@T56@T57@T64@T65@T69@P80@P90
성수,서울,성동구,01,0123,서울특별시 성동구 성수동2가 315-71 1층 103호,1522-3232,37.5444620830457,0,1928,20220225,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@T36@T43@T51@@T56@T57@T64@T65@T69@T71@T73@P80@P90
옥수,서울,성동구,01,0123,서울특별시 성동구 옥수동 262-1,1522-3232,37.5430298,0,1862,20210902,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@@T36@T51@T56@T57@T65@T69@P90@T09
성수낙낙,서울,성동구,01,0123,서울특별시 성동구 성수동2가 281-20 성수낙낙 1층 101~107호,1522-3232,37.547326,0,1712,20200929,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@@T56@T57@T64@T65@T69@P90@T09
효창공원앞역,서울,용산구,01,0124,서울특별시 용산구 효창동 13-2 용산 롯데캐슬 센터포레,1522-3232,37.53896610475044,0,1572,20191115,T05@T08@T16@T17@T20@T21@T30@T34@T36@@T43@T57@T65@T69@T71@P80@P90
서울역서부,서울,용산구,01,0124,서울특별시 용산구 서계동 219-17 서울역풍림아이원플러스,1522-3232,37.555165,0,1655,20200611,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@T36@T43@@T56@T57@T64@T65@T69@T71@P60@P80@P90
이태원역,서울,용산구,01,0124,"서울특별시 용산구 이태원동 127-6, 127-29",1522-3232,37.534273,0,1415,20180913,Z9999@T05@T08@T16@T17@T20@T30@T36@@@@T43@T56@T57@T64@T65@T69@T71@P80@P90
용산역써밋R,서울,용산구,01,0124,서울특별시 용산구 한강로2가 391 용산푸르지오써밋,1522-3232,37.527433970745434,0,1340,20180228,Z9999@T03@T05@T08@T16@T17@T20@T21@T26@T29@T30@T33@@T36@T42@@T56@T57@T64@T65@T69@P90@T09
이촌,서울,용산구,01,0124,"서울특별시 용산구 이촌동 300-20 101호, 102호, 201호, 202호",1522-3232,37.518605,0,1268,20170929,Z9999@T05@T08@T16@T17@T20@T21@T30@@T36@T43@@T56@T57@T65@T69@T71@P70@P90
신용산역,서울,용산구,01,0124,서울특별시 용산구 한강로2가 342 래미안용산,1522-3232,37.52862590003661,0,1253,20170816,Z9999@T05@T08@T16@T17@T20@T21@@T30@T36@T43@T56@T57@T64@T65@T69@T71@P60@P80@P90
용산파크타워,서울,용산구,01,0124,서울특별시 용산구 용산동5가 24 파크타워,1522-3232,37.523818,0,1170,20170125,T05@T08@T16@T17@T20@T21@T30@@T36@@T43@@T57@T65@T69@T71@P80@P90@T09
남영동,서울,용산구,01,0124,서울특별시 용산구 갈월동 90-8,1522-3232,37.54289238266093,0,1115,20160928,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@T36@@T43@T51@@T56@T57@T64@T65@T69@T71@P80
한남동R,서울,용산구,01,0124,서울특별시 용산구 한남동 36-7  1층 ~ 2층,1522-3232,37.53485,0,1093,20160720,Z9999@T03@T05@T08@T16@T17@T20@T21@T26@T29@T30@T36@@@@T42@T43@@T57@T65@T69@T71@P90@T09
서울타워,서울,용산구,01,0124,서울특별시 용산구 용산동2가 산1-3 YTN서울타워,1522-3232,37.551102,0,1040,20160229,T05@T08@T16@T17@T20@T30@T36@@T57@T65@T69@P40
서울역동자동,서울,용산구,01,0124,서울특별시 용산구 동자동 45 센트레빌아스테리움서울 KDB생명타워 D동,1522-3232,37.551752,0,746,20140317,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T36@@T43@T51@T56@T57@T64@T65@T69@T71@T73@P60@P80@T09
순천향입구,서울,용산구,01,0124,서울특별시 용산구 한남동 657-104,1522-3232,37.533394,0,612,20130503,Z9999@T02@T05@T08@T16@T17@T20@T21@@T30@T34@@@@T36@T43@@T56@T57@T64@T65@T69@T71@P70@P90
동빙고,서울,용산구,01,0124,"서울특별시 용산구 동빙고동 10-8, 7-33",1522-3232,37.5290045288412,0,94,20080829,Z9999@T05@T08@T16@T17@T20@T21@T30@@T36@@T56@T57@T65@T69@P90@T09
숙대입구역,서울,용산구,01,0124,서울특별시 용산구 갈월동 69-5 지하1~3층,1522-3232,37.544270832879455,0,370,20110316,Z9999@T05@T08@T16@T17@T20@T21@T30@T36@@T43@T57@T65@T69@T71@P80
용산아이파크몰6F,서울,용산구,01,0124,"서울특별시 용산구 한강로3가 40-999 현대아이파크몰(용산역민자역사), 6층",1522-3232,37.5295804832797,0,257,20041029,Z9999@T05@T08@T16@T17@T20@@T30@@T51@T56@T57@T63@T64@T65@T69@P40@P60@P80@T09
동부이촌동,서울,용산구,01,0124,서울특별시 용산구 이촌동 302-60번지,1522-3232,37.52111,0,522,20120530,Z9999@@T05@T08@T16@T17@T20@T21@T30@T34@T36@@T43@T51@T56@T57@T65@T69@T71@P80
숙명여대정문,서울,용산구,01,0124,서울특별시 용산구 청파동2가 53-12 숙명여자대학교,1522-3232,37.54493793442227,0,2031,20220908,T05@T08@T16@T17@T20@T21@T30@T34@T36@T51@T56@T57@T65@T69@T73@P20@P90
용산해링턴스퀘어,서울,용산구,01,0124,서울특별시 용산구 한강로3가 63-70(용산해링턴스퀘어 상가),1522-3232,37.5265379583476,0,1740,20201210,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T36@@T43@T56@T57@T65@T69@T71
경리단길,서울,용산구,01,0124,서울특별시 용산구 이태원동 658,1522-3232,37.53854,0,1990,20220616,Z9999@T05@T08@T16@T17@T20@T30@T34@@T36@T43@T51@@T56@T57@T64@T65@T69@T71@P90
서울역사,서울,용산구,01,0124,서울특별시 용산구 동자동 43-205 서울역(철도역),1522-3232,37.55415699928705,0,1798,20210422,Z9999@T08@T16@T17@T20@T30@T34@T36@@T51@T56@T57@T64@T65@T69@P60@P80@P90
용산리첸시아,서울,용산구,01,0124,서울특별시 용산구 원효로1가 133-3 리첸시아 용산,1522-3232,37.538356807073306,0,1673,20200715,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T36@@T56@T57@T64@T65@T69@P80@P90@T09
용산전자랜드,서울,용산구,01,0124,서울특별시 용산구 한강로3가 16-9 전자랜드 c139호,1522-3232,37.53283405969833,0,1886,20211108,Z9999@T05@T08@T16@T17@T20@T30@T34@T36@@@T51@T56@T57@T64@T65@T69@P90
용산이마트,서울,용산구,01,0124,서울특별시 용산구 한강로3가 40-999 용산이마트 지하2층,1522-3232,37.52970001276223,0,2367,20241227,T05@T16@T17@T20@T30@T34@T36@@T43@T51@T56@T57@T64@T65@@T69@T71@P40@T09
용산아이파크몰1F,서울,용산구,01,0124,서울특별시 용산구 한강로3가 40-999 1층,1522-3232,37.52886848739016,0,2344,20241129,Z9999@T05@T08@T16@T17@T20@T27@T30@T34@T36@T51@T56@T57@T63@T65@T69@P40@P60@T09
상봉,서울,중랑구,01,0125,서울특별시 중랑구 상봉동 79 상봉 듀오트리스 주상복합,1522-3232,37.597842,0,1055,20160414,Z9999@T05@T08@@T16@T17@T20@T21@T30@T34@@@@T43@T51@@T56@T57@T64@T65@T69@T71@P80@P90@T09
중랑역,서울,중랑구,01,0125,서울특별시 중랑구 상봉동 130-3,1522-3232,37.5930326,0,964,20150807,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@@@T56@T57@T65@T69@P80@P90@T09
중랑구청,서울,중랑구,01,0125,서울특별시 중랑구 신내동 563-3,1522-3232,37.60538908,0,903,20150325,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@@T43@T56@T57@T65@T69@T71@P90@T09
사가정역,서울,중랑구,01,0125,서울특별시 중랑구 면목동 617-2,1522-3232,37.579594,0,838,20141002,Z9999@T05@T08@@T16@T17@T20@T30@T34@@@@T43@T51@@T56@T57@T64@T65@T69@T71@P80@P90@T09
상봉역,서울,중랑구,01,0125,"서울특별시 중랑구 상봉동 100-2,3,4번지",1522-3232,37.59689,0,493,20120323,Z9999@@T05@T08@T16@T17@T20@T21@T30@T34@@@@T43@T56@T57@T65@T69@T71@P60@P80@P90@T09
면목역,서울,중랑구,01,0125,서울특별시 중랑구 면목동 115-2,1522-3232,37.5878801304033,0,2500,20251216,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T43@T51@@T56@T57@T65@T69@T71@P80
묵동,서울,중랑구,01,0125,서울특별시 중랑구 묵동 169-12 로프트원 태릉입구역 1층,1522-3232,37.615368,0,1668,20200630,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@@T43@@T56@T57@T64@T65@T69@T71@P80@P90@T09
망우동,서울,중랑구,01,0125,서울특별시 중랑구 망우동 488-5,1522-3232,37.5995083771241,0,2345,20241128,T05@T08@T16@T17@T20@T21@T30@T34@T43@T51@T56@T57@T65@T69@T71
양원역,서울,중랑구,01,0125,"서울특별시 중랑구 망우동 618 B1~1층일부 B101,B102,101,102  4개호실",1522-3232,37.6066536267232,0,2002,20220825,T05@T08@T16@T17@T20@T21@T30@T34@@T43@T51@@T56@T57@T65@T69@T71@P80@P90@T09
중화역,서울,중랑구,01,0125,"서울특별시 중랑구 중화동 306-68 중화동 HS빌딩 1,2층",1522-3232,37.60170912407773,0,1749,20201222,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@@T43@@T56@T57@T64@T65@T69@T71@P80@P90
